"cid","sid","c_name","typ","charge","c_using","amount","c_create_date"
"ME18C4022","ME18C402","상주시한방산업단지관리사업소","급속","DC콤보","사용가능","200","Wed Sep 23 14:08:19 2020"
"ME18C4023","ME18C402","상주시한방산업단지관리사업소","급속","DC콤보","사용가능","200","Wed Sep 23 14:08:19 2020"
"ME18C4030","ME18C403","포항 해병 청림관사 (청림대)","급속","DC콤보","사용가능","200","Wed Sep 23 14:08:19 2020"
"ME18C4031","ME18C403","포항 해병 청림관사 (청림대)","급속","DC콤보","사용가능","200","Wed Sep 23 14:08:19 2020"
"ME18C4032","ME18C403","포항 해병 청림관사 (청림대)","급속","DC콤보","사용가능","200","Wed Sep 23 14:08:19 2020"
"ME18C4033","ME18C403","포항 해병 청림관사 (청림대)","급속","DC콤보","사용가능","200","Wed Sep 23 14:08:19 2020"
"ME18C4040","ME18C404","동국대학교 경주캠퍼스","급속","DC콤보","사용가능","200","Wed Sep 23 14:08:19 2020"
"ME18C4041","ME18C404","동국대학교 경주캠퍼스","급속","DC콤보","사용가능","200","Wed Sep 23 14:08:19 2020"
"ME18C4042","ME18C404","동국대학교 경주캠퍼스","급속","DC콤보","사용가능","200","Wed Sep 23 14:08:19 2020"
"ME18C4043","ME18C404","동국대학교 경주캠퍼스","급속","DC콤보","사용가능","200","Wed Sep 23 14:08:19 2020"
"ME18C4050","ME18C405","대구광역시청 별관","급속","DC콤보","사용가능","200","Wed Sep 23 14:08:19 2020"
"ME18C4051","ME18C405","대구광역시청 별관","급속","DC콤보","사용가능","200","Wed Sep 23 14:08:19 2020"
"ME18C4052","ME18C405","대구광역시청 별관","급속","DC콤보","사용가능","200","Wed Sep 23 14:08:19 2020"
"ME18C4053","ME18C405","대구광역시청 별관","급속","DC콤보","사용가능","200","Wed Sep 23 14:08:19 2020"
"ME18C4060","ME18C406","진천환승공영주차장","급속","DC콤보","사용가능","200","Wed Sep 23 14:08:19 2020"
"ME18C4061","ME18C406","진천환승공영주차장","급속","DC콤보","사용가능","200","Wed Sep 23 14:08:19 2020"
"ME18C4062","ME18C406","진천환승공영주차장","급속","DC콤보","사용가능","200","Wed Sep 23 14:08:19 2020"
"ME18C4063","ME18C406","진천환승공영주차장","급속","DC콤보","사용가능","200","Wed Sep 23 14:08:19 2020"
"ME18C4070","ME18C407","포항종합경기장","급속","DC콤보","사용가능","400","Wed Sep 23 14:08:19 2020"
"ME18C4071","ME18C407","포항종합경기장","급속","DC콤보","사용가능","400","Wed Sep 23 14:08:19 2020"
"ME18C4072","ME18C407","포항종합경기장","급속","DC콤보","사용가능","400","Wed Sep 23 14:08:19 2020"
"ME18C4073","ME18C407","포항종합경기장","급속","DC콤보","사용가능","400","Wed Sep 23 14:08:19 2020"
"ME18C4080","ME18C408","용흥공영주차장","급속","DC콤보","사용가능","400","Wed Sep 23 14:08:19 2020"
"ME18C4081","ME18C408","용흥공영주차장","급속","DC콤보","사용가능","400","Wed Sep 23 14:08:19 2020"
"ME18C4082","ME18C408","용흥공영주차장","급속","DC콤보","사용가능","400","Wed Sep 23 14:08:19 2020"
"ME18C4083","ME18C408","용흥공영주차장","급속","DC콤보","사용가능","400","Wed Sep 23 14:08:19 2020"
"ME18C4090","ME18C409","보은군청앞 대형주차장","급속","DC콤보","사용가능","400","Wed Sep 23 14:08:19 2020"
"ME18C4091","ME18C409","보은군청앞 대형주차장","급속","DC콤보","사용가능","400","Wed Sep 23 14:08:19 2020"
"ME18C4092","ME18C409","보은군청앞 대형주차장","급속","DC콤보","사용가능","400","Wed Sep 23 14:08:19 2020"
"ME18C4093","ME18C409","보은군청앞 대형주차장","급속","DC콤보","사용가능","400","Wed Sep 23 14:08:19 2020"
"ME18C5010","ME18C501","언양휴게소(서울방향)","급속","DC차데모+AC3상+DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME18C5020","ME18C502","괴산휴게소(마산방향)","급속","DC차데모+AC3상+DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME18C5030","ME18C503","용산면사무소 공용주차장","급속","DC차데모+AC3상+DC콤보","사용중","100","Wed Sep 23 14:08:19 2020"
"ME18C5040","ME18C504","체육시설사업소","급속","DC차데모+AC3상+DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME18C5050","ME18C505","동이면사무소","급속","DC차데모+AC3상+DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME18C5060","ME18C506","옥천만남의광장","급속","DC차데모+AC3상+DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME18C5070","ME18C507","혁신도시 풋살경기장","급속","DC차데모+AC3상+DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME18C5080","ME18C508","용하야영장","급속","DC차데모+AC3상+DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME18C5090","ME18C509","교동공영주차장","급속","DC차데모+AC3상+DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME18C5100","ME18C510","옥산휴게소(부산방향)","급속","DC차데모+AC3상+DC콤보","사용불가","100","Wed Sep 23 14:08:19 2020"
"ME18C5110","ME18C511","청주휴게소(서울방향)","급속","DC차데모+AC3상+DC콤보","사용중","100","Wed Sep 23 14:08:19 2020"
"ME18C5120","ME18C512","안내면사무소","급속","DC차데모+AC3상+DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME18C5130","ME18C513","주덕읍사무소","급속","DC차데모+AC3상+DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME18C5140","ME18C514","살미면 복지회관","급속","DC차데모+AC3상+DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME18C5150","ME18C515","청성면사무소","급속","DC차데모+AC3상+DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME18C5160","ME18C516","의림지동주민센터","급속","DC차데모+AC3상+DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME18C5170","ME18C517","안남면사무소","급속","DC차데모+AC3상+DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME1904010","ME190401","홍도동주민센터","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"ME1904020","ME190402","동구국민체육센터","급속","DC차데모+AC3상+DC콤보","사용중","50","Wed Sep 23 14:08:19 2020"
"ME1904030","ME190403","우암사적공원","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"ME1904040","ME190404","관저저류지주차장","급속","DC차데모+AC3상+DC콤보","사용중","50","Wed Sep 23 14:08:19 2020"
"ME1904050","ME190405","관저2동주민센터","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"ME1904060","ME190406","유등노인복지관","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"ME1904070","ME190407","월평동공영주차장","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"ME1904080","ME190408","남선공원","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"ME1904090","ME190409","서구노인복지관","급속","DC차데모+AC3상+DC콤보","사용중","50","Wed Sep 23 14:08:19 2020"
"ME1904100","ME190410","수도시설관리사업소","급속","DC차데모+AC3상+DC콤보","사용중","50","Wed Sep 23 14:08:19 2020"
"ME1904110","ME190411","노은농수산물시장","급속","DC차데모+AC3상+DC콤보","사용중","50","Wed Sep 23 14:08:19 2020"
"ME1904120","ME190412","한국조폐공사","급속","DC차데모+AC3상+DC콤보","사용중","50","Wed Sep 23 14:08:19 2020"
"ME1904130","ME190413","한국조폐공사ID본부","급속","DC차데모+AC3상+DC콤보","사용중","50","Wed Sep 23 14:08:19 2020"
"ME1904140","ME190414","석교동주민센터","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"ME1904150","ME190415","효문화진흥원","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"ME1904160","ME190416","서구국민체육센터","급속","DC차데모+AC3상+DC콤보","사용중","50","Wed Sep 23 14:08:19 2020"
"ME1904170","ME190417","대덕문화체육관","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"ME1904180","ME190418","대전 농업기술센터","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"ME1904190","ME190419","구즉동 주민센터","급속","DC차데모+AC3상+DC콤보","사용불가","50","Wed Sep 23 14:08:19 2020"
"ME1904200","ME190420","온천2동 주민센터","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"ME1904210","ME190421","센트럴파크","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"ME1904211","ME190421","센트럴파크","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"ME1904220","ME190422","노작공원","급속","DC차데모+AC3상+DC콤보","사용중","50","Wed Sep 23 14:08:19 2020"
"ME1904221","ME190422","노작공원","급속","DC차데모+AC3상+DC콤보","사용중","50","Wed Sep 23 14:08:19 2020"
"ME1904230","ME190423","낙산해수욕장주차장","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"ME1904240","ME190424","따뚜주차장","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"ME1904241","ME190424","따뚜주차장","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"ME1904250","ME190425","태장체육단지","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"ME1904260","ME190426","농업기술센터","급속","DC차데모+AC3상+DC콤보","사용불가","50","Wed Sep 23 14:08:19 2020"
"ME1904270","ME190427","농산물도매시장","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"ME1904280","ME190428","둔내면사무소","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"ME1904290","ME190429","삼호읍사무소","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"ME1904300","ME190430","학산면사무소","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"ME1904310","ME190431","진도군청","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"ME1904320","ME190432","문화누리관","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"ME1904330","ME190433","다산면 행정복합타운","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"ME1904340","ME190434","영덕군청","급속","DC차데모+AC3상+DC콤보","사용중","50","Wed Sep 23 14:08:19 2020"
"ME1904350","ME190435","영천시청","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"ME1904351","ME190435","영천시청","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"ME1904360","ME190436","금호읍사무소","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"ME1904370","ME190437","안계면사무소","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"ME1904380","ME190438","봉양면사무소","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"ME1904390","ME190439","호미곶해맞이광장","급속","DC차데모+AC3상+DC콤보","사용중","50","Wed Sep 23 14:08:19 2020"
"ME1904400","ME190440","오천읍복지회관","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"ME1904410","ME190441","포항시농산물도매시장","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"ME1904420","ME190442","죽장면사무소","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"ME1904430","ME190443","사천종합운동장","급속","DC차데모+AC3상+DC콤보","사용중","50","Wed Sep 23 14:08:19 2020"
"ME1904440","ME190444","삼천포대교공원","급속","DC차데모+AC3상+DC콤보","사용중","50","Wed Sep 23 14:08:19 2020"
"ME1904450","ME190445","창원시청","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"ME1904460","ME190446","진전면사무소","급속","DC차데모+AC3상+DC콤보","사용중","50","Wed Sep 23 14:08:19 2020"
"ME1904470","ME190447","성산스포츠센터","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"ME1904480","ME190448","마산합포스포츠센터","급속","DC차데모+AC3상+DC콤보","사용중","50","Wed Sep 23 14:08:19 2020"
"ME1930010","ME193001","한국환경공단(기후대기관)","급속","DC차데모+AC3상+DC콤보","사용중","50","Wed Sep 23 14:08:19 2020"
"ME1950010","ME195001","서부농수산물도매시장","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"ME1950020","ME195002","광산구청 구청사","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"ME1950030","ME195003","남구청주차장","급속","DC차데모+AC3상+DC콤보","사용중","50","Wed Sep 23 14:08:19 2020"
"ME1950040","ME195004","IPLEX광주","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"ME1950050","ME195005","국민체육센터","급속","DC차데모+AC3상+DC콤보","사용중","50","Wed Sep 23 14:08:19 2020"
"ME1950060","ME195006","동구문화센터","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"ME1950070","ME195007","광산문화예술회관","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"ME1950080","ME195008","광주테크노파크가전로봇센터","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"ME1950090","ME195009","남구문화예술회관","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"ME1950100","ME195010","평동주민센터","급속","DC차데모+AC3상+DC콤보","사용불가","50","Wed Sep 23 14:08:19 2020"
"ME1950110","ME195011","울산체육공원 문수구장","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"ME1950111","ME195011","울산체육공원 문수구장","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"ME1950112","ME195011","울산체육공원 문수구장","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"ME1950113","ME195011","울산체육공원 문수구장","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"ME1950114","ME195011","울산체육공원 문수구장","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"ME1950115","ME195011","울산체육공원 문수구장","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"ME1950116","ME195011","울산체육공원 문수구장","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"ME1950117","ME195011","울산체육공원 문수구장","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"ME1950118","ME195011","울산체육공원 문수구장","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"ME1950119","ME195011","울산체육공원 문수구장","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"ME1950120","ME195012","두서면사무소","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"ME1950121","ME195012","두서면사무소","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"ME1950130","ME195013","평창현대앞 공영주차장","급속","DC차데모+AC3상+DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME1950140","ME195014","울산박물관","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"ME1950150","ME195015","동구 대학1길 공영주차장","급속","DC차데모+AC3상+DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME1950160","ME195016","남목1동 주민센터","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"ME1950170","ME195017","강동동 주민센터","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"ME1950180","ME195018","송정동 주민센터","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"ME1950190","ME195019","웅촌면사무소","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"ME1950200","ME195020","범서읍 제2민원실 공영주차장","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"ME1950210","ME195021","왕조1동 행정복지센터","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"ME1950220","ME195022","송림공원주차장","급속","DC차데모+AC3상+DC콤보","사용중","50","Wed Sep 23 14:08:19 2020"
"ME1950230","ME195023","진교공영주차장","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"ME19A1020","ME19A102","강릉 모래내 행복센터","급속","DC콤보","사용중","100","Wed Sep 23 14:08:19 2020"
"ME19A1030","ME19A103","현내면행정복지센터","급속","DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME19A1040","ME19A104","거진읍공설운동장","급속","DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME19A1050","ME19A105","상리주차장","급속","DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME19A1060","ME19A106","거진시장 주차장","급속","DC콤보","사용중","100","Wed Sep 23 14:08:19 2020"
"ME19A1070","ME19A107","국민건강보험공단 삼척지사","급속","DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME19A1080","ME19A108","중앙시장제2주차장","급속","DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME19A1090","ME19A109","원덕보건소 출장소","급속","DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME19A1100","ME19A110","삼척번개시장","급속","DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME19A1110","ME19A111","속초관광수산시장 대형주차장 ","급속","DC콤보","사용중","100","Wed Sep 23 14:08:19 2020"
"ME19A1130","ME19A113","영월군청 민원인주차장","급속","DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME19A1150","ME19A115","서곡8리 공영주차장","급속","DC콤보","사용중","100","Wed Sep 23 14:08:19 2020"
"ME19A1160","ME19A116","학성동 청산2길 공영주차장","급속","DC콤보","사용불가","100","Wed Sep 23 14:08:19 2020"
"ME19A1170","ME19A117","문막생활체육공원","급속","DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME19A1180","ME19A118","근남면사무소 주차장","급속","DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME19A1190","ME19A119","국민연금공단 춘천사옥","급속","DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME19A1200","ME19A120","강원도립화목원","급속","DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME19A1210","ME19A121","강원도 인재개발원","급속","DC콤보","사용중","100","Wed Sep 23 14:08:19 2020"
"ME19A1220","ME19A122","서면사무소","급속","DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME19A1230","ME19A123","차량등록사업소","급속","DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME19A1240","ME19A124","중앙시장 주차타워","급속","DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME19A1250","ME19A125","풍물시장 주차타워","급속","DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME19A1260","ME19A126","평창읍사무소 주차장","급속","DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME19A1270","ME19A127","서석면사무소","급속","DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME19A1280","ME19A128","동면사무소","급속","DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME19A1290","ME19A129","차량등록사업소 뒷편 주차장","급속","DC콤보","사용중","100","Wed Sep 23 14:08:19 2020"
"ME19A1300","ME19A130","학온동주민센터","급속","DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME19A1310","ME19A131","통진공영주차장","급속","DC콤보","사용중","100","Wed Sep 23 14:08:19 2020"
"ME19A1320","ME19A132","부천시민회관 부설주차장","급속","DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME19A1330","ME19A133","로보파크","급속","DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME19A1340","ME19A134","근로복지공단 안산병원","급속","DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME19A1350","ME19A135","본오1동행정복지센터","급속","DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME19A1360","ME19A136","상록구청","급속","DC콤보","사용중","100","Wed Sep 23 14:08:19 2020"
"ME19A1370","ME19A137","원곡동45호무료주차장 ","급속","DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME19A1380","ME19A138","선부동26호무료주차장","급속","DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME19A1390","ME19A139","고잔동무료주차장","급속","DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME19A1400","ME19A140","와동30호무료주차장","급속","DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME19A1410","ME19A141","와동54호무료주차장","급속","DC콤보","사용중","100","Wed Sep 23 14:08:19 2020"
"ME19A1420","ME19A142","사동124호무료주차장","급속","DC콤보","사용중","100","Wed Sep 23 14:08:19 2020"
"ME19A1430","ME19A143","본오동56호무료주차장","급속","DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME19A1440","ME19A144","팔곡이동129호무료주차장","급속","DC콤보","사용중","100","Wed Sep 23 14:08:19 2020"
"ME19A1450","ME19A145","장암역 환승공영주차장","급속","DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME19A1460","ME19A146","가능동 입체공영주차장(건물식주차장)","급속","DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME19A1470","ME19A147","백석천 제1지하주차장(건물식/지하)","급속","DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME19A1480","ME19A148","월롱면사무소","급속","DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME19A1490","ME19A149","충현동 제1공영주차장","급속","DC콤보","사용중","100","Wed Sep 23 14:08:19 2020"
"ME19A1500","ME19A150","남가좌2동 공영주차장","급속","DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME19A1510","ME19A151","미도아파트 앞 공영주차장","급속","DC콤보","사용중","100","Wed Sep 23 14:08:19 2020"
"ME19A1520","ME19A152","올림픽공원","급속","DC콤보","사용중","100","Wed Sep 23 14:08:19 2020"
"ME19A1530","ME19A153","구민회관","급속","DC콤보","사용불가","100","Wed Sep 23 14:08:19 2020"
"ME19A1540","ME19A154","문화회관동측 주차장","급속","DC콤보","사용중","100","Wed Sep 23 14:08:19 2020"
"ME19A1550","ME19A155","곰달래공영주차장","급속","DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME19A1560","ME19A156","다락골공영주차장","급속","DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME19A1570","ME19A157","일원2동 주민센터","급속","DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME19A1580","ME19A158","목4동주민센터","급속","DC콤보","사용중","100","Wed Sep 23 14:08:19 2020"
"ME19A1590","ME19A159","한국장애인개발원 본사","급속","DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME19A1600","ME19A160","영등포본동제1(공영주차장)","급속","DC콤보","사용불가","100","Wed Sep 23 14:08:19 2020"
"ME19A1610","ME19A161","계산3동행정복지센터 주차창","급속","DC콤보","사용중","100","Wed Sep 23 14:08:19 2020"
"ME19A1620","ME19A162","동화마을 공영주차장","급속","DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME19A1630","ME19A163","영종역남부 공영주차장","급속","DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME19A1640","ME19A164","마포중앙도서관","급속","DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME19A1650","ME19A165","산천어시네마","급속","DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME19A1660","ME19A166","강남구청 삼성로 별관 부설 주차장","급속","DC콤보","사용불가","100","Wed Sep 23 14:08:19 2020"
"ME19A1670","ME19A167","국립생물자원관","급속","DC콤보","사용중","100","Wed Sep 23 14:08:19 2020"
"ME19A1690","ME19A169","영종 하늘문화센터","급속","DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME19A1700","ME19A170","국방부 서문 주차장","급속","DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME19A1710","ME19A171","일원본동 주민센터","급속","DC콤보","사용중","100","Wed Sep 23 14:08:19 2020"
"ME19A2010","ME19A201","묵호항수변공원 주차장 ","급속","DC콤보","사용중","200","Wed Sep 23 14:08:19 2020"
"ME19A2011","ME19A201","묵호항수변공원 주차장 ","급속","DC콤보","사용중","200","Wed Sep 23 14:08:19 2020"
"ME19A2020","ME19A202","동해웰빙레포츠타운 주차장","급속","DC콤보","사용중","200","Wed Sep 23 14:08:19 2020"
"ME19A2021","ME19A202","동해웰빙레포츠타운 주차장","급속","DC콤보","사용중","200","Wed Sep 23 14:08:19 2020"
"ME19A2030","ME19A203","무릉계곡","급속","DC콤보","사용가능","200","Wed Sep 23 14:08:19 2020"
"ME19A2031","ME19A203","무릉계곡","급속","DC콤보","사용가능","200","Wed Sep 23 14:08:19 2020"
"ME19A2040","ME19A204","양구군청 민원인 주차장","급속","DC콤보","사용가능","200","Wed Sep 23 14:08:19 2020"
"ME19A2041","ME19A204","양구군청 민원인 주차장","급속","DC콤보","사용가능","200","Wed Sep 23 14:08:19 2020"
"ME19A2050","ME19A205","5일장 앞 공영주차장","급속","DC콤보","사용가능","200","Wed Sep 23 14:08:19 2020"
"ME19A2051","ME19A205","5일장 앞 공영주차장","급속","DC콤보","사용가능","200","Wed Sep 23 14:08:19 2020"
"ME19A2060","ME19A206","동면사무소 주차장","급속","DC콤보","사용가능","200","Wed Sep 23 14:08:19 2020"
"ME19A2061","ME19A206","동면사무소 주차장","급속","DC콤보","사용가능","200","Wed Sep 23 14:08:19 2020"
"ME19A2070","ME19A207","한국보훈복지의료공단 본사","급속","DC콤보","사용가능","200","Wed Sep 23 14:08:19 2020"
"ME19A2071","ME19A207","한국보훈복지의료공단 본사","급속","DC콤보","사용가능","200","Wed Sep 23 14:08:19 2020"
"ME19A2080","ME19A208","원주모범운전자회","급속","DC콤보","사용가능","200","Wed Sep 23 14:08:19 2020"
"ME19A2081","ME19A208","원주모범운전자회","급속","DC콤보","사용가능","200","Wed Sep 23 14:08:19 2020"
"ME19A2090","ME19A209","김화읍사무소 주차장","급속","DC콤보","사용가능","200","Wed Sep 23 14:08:19 2020"
"ME19A2091","ME19A209","김화읍사무소 주차장","급속","DC콤보","사용가능","200","Wed Sep 23 14:08:19 2020"
"ME19A2100","ME19A210","한국폴리텍대학 춘천1캠퍼스","급속","DC콤보","사용가능","200","Wed Sep 23 14:08:19 2020"
