"sid","name","u_time","agency","do","city","gu","c_add","phone","fee","etc","create_date"
"ME178070","충주휴게소(양평방향)","24시간 이용가능","환경부(한국자동차환경협회)","충청북도","충주시","중앙탑면","충청북도 충주시 중앙탑면 중부내륙고속도로 230 (용전리) ","1661-9408","유료","없음 ","Wed Sep 23 14:00:54 2020"
"ME178071","군위휴게소(부산방향)","24시간 이용가능","환경부(한국자동차환경협회)","경상북도","군위군","군위군","경상북도 군위군 군위읍 경북대로 4084 (오곡리) ","1661-9408","유료","없음 ","Wed Sep 23 14:00:54 2020"
"ME178072","동명휴게소(춘천방향)","24시간 이용가능","환경부(한국자동차환경협회)","경상북도","칠곡군","칠곡군","경상북도 칠곡군 동명면 중앙고속도로 122 (가천리) ","1661-9408","유료","없음 ","Wed Sep 23 14:00:54 2020"
"ME178073","원주휴게소(부산방향)","24시간 이용가능","환경부(한국자동차환경협회)","강원도","원주시","호저면","강원도 원주시 호저면 마근거리길 120 (옥산리) 211 ","1661-9408","유료","없음 ","Wed Sep 23 14:00:54 2020"
"ME178074","원주휴게소(춘천방향)","24시간 이용가능","환경부(한국자동차환경협회)","강원도","원주시","호저면","강원도 원주시 호저면 마근거리길 110 (옥산리) 215 ","1661-9408","유료","없음 ","Wed Sep 23 14:00:54 2020"
"ME178075","단양휴게소(부산방향)","24시간 이용가능","환경부(한국자동차환경협회)","충청북도","단양군","단양군","충청북도 단양군 적성면 기동2길 32-37 (기동리) ","1661-9408","유료","없음 ","Wed Sep 23 14:00:54 2020"
"ME178076","단양휴게소(춘천방향)","24시간 이용가능","환경부(한국자동차환경협회)","충청북도","단양군","단양군","충청북도 단양군 단성면 하방3길 100 (하방리) ","1661-9408","유료","없음 ","Wed Sep 23 14:00:54 2020"
"ME178077","치악휴게소(부산방향)","24시간 이용가능","환경부(한국자동차환경협회)","강원도","원주시","신림면","강원도 원주시 신림면 치악로 416 (금창리) ","1661-9408","유료","없음 ","Wed Sep 23 14:00:54 2020"
"ME178078","치악휴게소(춘천방향)","24시간 이용가능","환경부(한국자동차환경협회)","강원도","원주시","신림면","강원도 원주시 신림면 다리실2길 32 (금창리) ","1661-9408","유료","없음 ","Wed Sep 23 14:00:54 2020"
"ME178079","홍천강휴게소(춘천방향)","24시간 이용가능","환경부(한국자동차환경협회)","강원도","홍천군","홍천군","강원도 홍천군 북방면 도사곡길 223 (소매곡리) ","1661-9408","유료","없음 ","Wed Sep 23 14:00:54 2020"
"ME178080","구정휴게소(속초방향)","24시간 이용가능","환경부(한국자동차환경협회)","강원도","강릉시","구정면","강원도 강릉시 구정면 회산로 88-35 (제비리) ","1661-9408","유료","없음 ","Wed Sep 23 14:00:54 2020"
"ME178081","구정휴게소(동해방향)","24시간 이용가능","환경부(한국자동차환경협회)","강원도","강릉시","구정면","강원도 강릉시 구정면 동해고속도로 345 (제비리) ","1661-9408","유료","없음 ","Wed Sep 23 14:00:54 2020"
"ME178082","동해휴게소(동해방향)","24시간 이용가능","환경부(한국자동차환경협회)","강원도","동해시","동해대로","강원도 동해시 동해대로 6437 동해휴게소동해방향 (망상동) ","1661-9408","유료","없음 ","Wed Sep 23 14:00:54 2020"
"ME178083","옥계휴게소(속초방향)","24시간 이용가능","환경부(한국자동차환경협회)","강원도","강릉시","옥계면","강원도 강릉시 옥계면 동해고속도로 320 (주수리) ","1661-9408","유료","없음 ","Wed Sep 23 14:00:54 2020"
"ME178084","사천휴게소(부산방향)","24시간 이용가능","환경부(한국자동차환경협회)","경상남도","사천시","곤양면","경상남도 사천시 곤양면 서삼로 619 (묵곡리) ","1661-9408","유료","없음 ","Wed Sep 23 14:00:54 2020"
"ME178085","사천휴게소(순천방향)","24시간 이용가능","환경부(한국자동차환경협회)","경상남도","사천시","곤양면","경상남도 사천시 곤양면 묵실길 31-11 (묵곡리) ","1661-9408","유료","없음 ","Wed Sep 23 14:00:54 2020"
"ME178086","보성녹차휴게소(광양방향)","24시간 이용가능","환경부(한국자동차환경협회)","전라남도","보성군","보성군","전라남도 보성군 겸백면 남해고속도로 70 (수남리) ","1661-9408","유료","없음 ","Wed Sep 23 14:00:54 2020"
"ME178087","보성녹차휴게소(목포방향)","24시간 이용가능","환경부(한국자동차환경협회)","전라남도","보성군","보성군","전라남도 보성군 미력면 화방리 1647-1 ","1661-9408","유료","없음 ","Wed Sep 23 14:00:54 2020"
"ME178088","함안휴게소(부산방향)","24시간 이용가능","환경부(한국자동차환경협회)","경상남도","함안군","함안군","경상남도 함안군 군북면 현포로 205 (유현리) ","1661-9408","유료","없음 ","Wed Sep 23 14:00:54 2020"
"ME178089","거창휴게소(고서방향)","24시간 이용가능","환경부(한국자동차환경협회)","경상남도","거창군","거창군","경상남도 거창군 가조면 가조가야로 1523 (도리) ","1661-9408","유료","없음 ","Wed Sep 23 14:00:54 2020"
"ME178090","거창휴게소(옥포방향)","24시간 이용가능","환경부(한국자동차환경협회)","경상남도","거창군","거창군","경상남도 거창군 가조면 가조가야로 1543-81 (도리) ","1661-9408","유료","없음 ","Wed Sep 23 14:00:54 2020"
"ME178091","함평나비휴게소(광주방향)","24시간 이용가능","환경부(한국자동차환경협회)","전라남도","함평군","함평군","전라남도 함평군 엄다면 무안광주고속도로 12 (화양리) ","1661-9408","유료","없음 ","Wed Sep 23 14:00:54 2020"
"ME178092","지리산휴게소(고서방향)","24시간 이용가능","환경부(한국자동차환경협회)","전라북도","남원시","아영면","전라북도 남원시 아영면 88올림픽고속도로 75 (아곡리) ","1661-9408","유료","없음 ","Wed Sep 23 14:00:54 2020"
"ME178093","지리산휴게소(옥포방향)","24시간 이용가능","환경부(한국자동차환경협회)","전라북도","남원시","아영면","전라북도 남원시 아영면 88올림픽고속도로 76 (아곡리) ","1661-9408","유료","없음 ","Wed Sep 23 14:00:54 2020"
"ME178094","강천산휴게소(대구방향)","24시간 이용가능","환경부(한국자동차환경협회)","전라북도","순창군","순창군","전라북도 순창군 순창읍 88올림픽고속도로 22 (백산리) ","1661-9408","유료","없음 ","Wed Sep 23 14:00:54 2020"
"ME178095","남성주휴게소(창원방향)","24시간 이용가능","환경부(한국자동차환경협회)","경상북도","성주군","성주군","경상북도 성주군 선남면 중부내륙고속도로 77 (명포리) ","1661-9408","유료","없음 ","Wed Sep 23 14:00:54 2020"
"ME178096","외동휴게소(울산방향)","24시간 이용가능","환경부(한국자동차환경협회)","경상북도","경주시","외동읍","경상북도 경주시 외동읍 상석길 58-70 (석계리) ","1661-9408","유료","없음 ","Wed Sep 23 14:00:54 2020"
"ME178097","외동휴게소(포항방향)","24시간 이용가능","환경부(한국자동차환경협회)","경상북도","경주시","외동읍","경상북도 경주시 외동읍 상석길 58-74 (석계리) ","1661-9408","유료","없음 ","Wed Sep 23 14:00:54 2020"
"ME178098","와촌휴게소(포항방향)","24시간 이용가능","환경부(한국자동차환경협회)","경상북도","경산시","와촌면","경상북도 경산시 와촌면 강학길 103 (강학리) ","1661-9408","유료","없음 ","Wed Sep 23 14:00:54 2020"
"ME178099","청통휴게소(대구방향)","24시간 이용가능","환경부(한국자동차환경협회)","경상북도","영천시","청통면","경상북도 영천시 청통면 청통로 334-42 (우천리) ","1661-9408","유료","없음 ","Wed Sep 23 14:00:54 2020"
"ME178100","진안휴게소(익산방향)","24시간 이용가능","환경부(한국자동차환경협회)","전라북도","진안군","진안군","전라북도 진안군 진안읍 익산장수고속도로 41 (단양리) ","1661-9408","유료","없음 ","Wed Sep 23 14:00:54 2020"
"ME178101","진안휴게소(장수방향)","24시간 이용가능","환경부(한국자동차환경협회)","전라북도","진안군","진안군","전라북도 진안군 진안읍 익산장수고속도로 42 (단양리) ","1661-9408","유료","없음 ","Wed Sep 23 14:00:54 2020"
"ME178102","의성휴게소(상주방향)","24시간 이용가능","환경부(한국자동차환경협회)","경상북도","의성군","의성군","경상북도 의성군 안계면 새못안길 45-49 (양곡리) ","1661-9408","유료","없음 ","Wed Sep 23 14:00:54 2020"
"ME178104","속리산휴게소(청원방향)","24시간 이용가능","환경부(한국자동차환경협회)","충청북도","보은군","보은군","충청북도 보은군 마로면 적암길 56-18 (적암리) ","1661-9408","유료","없음 ","Wed Sep 23 14:00:54 2020"
"ME178105","공주휴게소(당진방향)","24시간 이용가능","환경부(한국자동차환경협회)","충청남도","공주시","의당면","충청남도 공주시 의당면 당진영덕고속도로 71 (청룡리) ","1661-9408","유료","없음 ","Wed Sep 23 14:00:54 2020"
"ME178106","공주휴게소(대전방향)","24시간 이용가능","환경부(한국자동차환경협회)","충청남도","공주시","의당면","충청남도 공주시 의당면 당진영덕고속도로 72 (송선동) ","1661-9408","유료","없음 ","Wed Sep 23 14:00:54 2020"
"ME178107","예산휴게소(당진방향)","24시간 이용가능","환경부(한국자동차환경협회)","충청남도","예산군","예산군","충청남도 예산군 신양면 당진영덕고속도로 33 (서계양리) ","1661-9408","유료","없음 ","Wed Sep 23 14:00:54 2020"
"ME178108","예산휴게소(대전방향)","24시간 이용가능","환경부(한국자동차환경협회)","충청남도","예산군","예산군","충청남도 예산군 신양면 당진영덕고속도로 34 (서계양리) ","1661-9408","유료","없음 ","Wed Sep 23 14:00:54 2020"
"ME178109","안성맞춤휴게소(제천방향)","24시간 이용가능","환경부(한국자동차환경협회)","경기도","안성시","서운면","경기도 안성시 서운면 신능리 51-11 ","1661-9408","유료","없음 ","Wed Sep 23 14:00:54 2020"
"ME178110","안성맞춤휴게소(평택방향)","24시간 이용가능","환경부(한국자동차환경협회)","경기도","안성시","서운면","경기도 안성시 서운면 신능리 51-16 ","1661-9408","유료","없음 ","Wed Sep 23 14:00:54 2020"
"ME178111","금왕휴게소(제천방향)","24시간 이용가능","환경부(한국자동차환경협회)","충청북도","음성군","음성군","충청북도 음성군 금왕읍 평택제천고속도로 70 (용계리) ","1661-9408","유료","없음 ","Wed Sep 23 14:00:54 2020"
"ME178112","금왕휴게소(평택방향)","24시간 이용가능","환경부(한국자동차환경협회)","충청북도","음성군","음성군","충청북도 음성군 금왕읍 평택제천고속도로 69 (용계리) ","1661-9408","유료","없음 ","Wed Sep 23 14:00:54 2020"
"ME178113","천등산휴게소(평택방향)","24시간 이용가능","환경부(한국자동차환경협회)","충청북도","충주시","산척면","충청북도 충주시 산척면 평택제천고속도로 109 (영덕리) ","1661-9408","유료","없음 ","Wed Sep 23 14:00:54 2020"
"ME178114","강릉휴게소(강릉방향)","24시간 이용가능","환경부(한국자동차환경협회)","강원도","강릉시","성산면","강원도 강릉시 성산면 영동고속도로 231 (보광리) ","1661-9408","유료","없음 ","Wed Sep 23 14:00:54 2020"
"ME178115","강릉휴게소(인천방향)","24시간 이용가능","환경부(한국자동차환경협회)","강원도","강릉시","성산면","강원도 강릉시 성산면 영동고속도로 232 (보광리) ","1661-9408","유료","없음 ","Wed Sep 23 14:00:54 2020"
"ME178116","덕평휴게소(강릉방향)","24시간 이용가능","환경부(한국자동차환경협회)","경기도","이천시","마장면","경기도 이천시 마장면 덕이로 154번길 287-76 ","1661-9408","유료","없음 ","Wed Sep 23 14:00:54 2020"
"ME178117","마장복합휴게소","24시간 이용가능","환경부(한국자동차환경협회)","경기도","이천시","마장면","경기도 이천시 마장면 중부고속도로82 ","1661-9408","유료","없음 ","Wed Sep 23 14:00:54 2020"
"ME178118","여주휴게소(강릉방향)","24시간 이용가능","환경부(한국자동차환경협회)","경기도","여주시","가남읍","경기도 여주시 가남읍 여주남로 722 (본두리) ","1661-9408","유료","없음 ","Wed Sep 23 14:00:54 2020"
"ME178119","여주휴게소(서창방향)","24시간 이용가능","환경부(한국자동차환경협회)","경기도","여주시","가남읍","경기도 여주시 가남읍 화평길 116 (본두리) ","1661-9408","유료","없음 ","Wed Sep 23 14:00:54 2020"
"ME178120","용인휴게소(강릉방향)","24시간 이용가능","환경부(한국자동차환경협회)","경기도","용인시","처인구","경기도 용인시 처인구 주북로94번길 30-1 (고림동) ","1661-9408","유료","없음 ","Wed Sep 23 14:00:54 2020"
"ME178121","용인휴게소(서창방향)","24시간 이용가능","환경부(한국자동차환경협회)","경기도","용인시","처인구","경기도 용인시 처인구 주북로 66-14 (고림동) ","1661-9408","유료","없음 ","Wed Sep 23 14:00:54 2020"
"ME178122","평창휴게소(인천방향)","24시간 이용가능","환경부(한국자동차환경협회)","강원도","평창군","평창군","강원도 평창군 용평면 경강로 2159-58 ","1661-9408","유료","없음 ","Wed Sep 23 14:00:54 2020"
"ME178123","구리휴게소(외측방향)","24시간 이용가능","환경부(한국자동차환경협회)","경기도","구리시","서울외곽순환고속도로","경기도 구리시 서울외곽순환고속도로 32 (사노동) ","1661-9408","유료","없음 ","Wed Sep 23 14:00:54 2020"
"ME178124","성남휴게소(외측방향)","24시간 이용가능","환경부(한국자동차환경협회)","경기도","성남시","수정구","경기도 성남시 수정구 산성대로 41 (수진동) ","1661-9408","유료","없음 ","Wed Sep 23 14:00:54 2020"
"ME178125","장유휴게소(부산방향)","24시간 이용가능","환경부(한국자동차환경협회)","경상남도","김해시","장유로116번길","경상남도 김해시 장유로116번길 44-82 (부곡동) ","1661-9408","유료","없음 ","Wed Sep 23 14:00:54 2020"
